,id,tweet_text,tweet_date,query_used,filtered_words,join_words,sentiment
4789,1049312309242462208,"@ri_baidarian que merda, né :(",Mon Oct 08 14:55:24 +0000 2018,:(,"['ri', 'baidarian', 'merda', 'ne']",ri baidarian merda ne,1
4790,1032666215729324032,Xi pede melhor cumprimento das missões de #trabalho de #comunicação https://t.co/Z8Mh2LvVsC https://t.co/PcNvEL5kvY,Thu Aug 23 16:29:46 +0000 2018,#trabalho,"['xi', 'pede', 'melhor', 'cumprimento', 'misso', 'trabalho', 'comunicacao']",xi pede melhor cumprimento misso trabalho comunicacao,2
4791,1049139547790090241,eu vou ficar sem ver os amigos q gosto esse fds :(,Mon Oct 08 03:28:54 +0000 2018,:(,"['vou', 'ficar', 'ver', 'amigo', 'q', 'gosto', 'fd']",vou ficar ver amigo q gosto fd,1
4792,1044680418413359106,"Caminhadas curtas são benéficas para a memória, aponta estudo https://t.co/nUyNQth02i",Tue Sep 25 20:09:55 +0000 2018,veja,"['caminhada', 'curta', 'sao', 'benefica', 'memoria', 'aponta', 'estudo']",caminhada curta sao benefica memoria aponta estudo,2
4793,1037120876246851584,Marina Silva participa de encontro organizado por 'globais' https://t.co/kTH1x3olTr -via @EstadaoPolitica,Tue Sep 04 23:31:00 +0000 2018,estadao,"['marina', 'silva', 'participa', 'encontro', 'organizado', 'globai', 'via', 'estadaopolitica']",marina silva participa encontro organizado globai via estadaopolitica,2
4794,1034198875865866245,#Oportunidade Fique por dentro das vagas de emprego que o PAT separou para esta terça-feira (28). É sua oportunidade. Boralá? https://t.co/AzMBD9H0CE,Mon Aug 27 22:00:01 +0000 2018,#oportunidade,"['oportunidad', 'fiqu', 'dentro', 'vaga', 'emprego', 'pat', 'separ', 'terca', 'feira', 'oportunidad', 'borala']",oportunidad fiqu dentro vaga emprego pat separ terca feira oportunidad borala,2
4795,1046796191521034240,"@kallyanelimaa geralmente sim, mas hoje não... :(",Mon Oct 01 16:17:15 +0000 2018,:(,"['kallyanelimaa', 'geralment', 'sim', 'hoje', 'nao']",kallyanelimaa geralment sim hoje nao,1
4796,1048869038057824256,"Ibope Senado - Pernambuco, votos válidos: Jarbas, 26%; Humberto, 25%; Mendonça, 19% https://t.co/Fw7yGpKLIT #Eleições2018 #G1",Sun Oct 07 09:34:00 +0000 2018,g1,"['ibop', 'senado', 'pernambuco', 'voto', 'valido', 'jarba', 'humberto', 'mendonca', 'eleico', 'g']",ibop senado pernambuco voto valido jarba humberto mendonca eleico g,2
4797,1038404259145048065,Temer e ministros discutiram questão dos museus e atentado a Bolsonaro https://t.co/WDKABsShGr,Sat Sep 08 12:30:42 +0000 2018,exame,"['temer', 'ministro', 'discutiram', 'questao', 'museu', 'atentado', 'bolsonaro']",temer ministro discutiram questao museu atentado bolsonaro,2
4798,1046960333393408000,"Vc não consegue falar Flop sem falar Xbox one, impressionante como a Ms cagou tudo que fez no 360. :( https://t.co/WchG8c9XNn",Tue Oct 02 03:09:29 +0000 2018,:(,"['vc', 'nao', 'consegu', 'falar', 'flop', 'falar', 'xbox', 'one', 'impressionant', 'm', 'cagou', 'tudo', 'fez']",vc nao consegu falar flop falar xbox one impressionant m cagou tudo fez,1
4799,1045443678150553600,"@douglasdumontte Certo, vamos verificar seu atendimento e entraremos em contato apenas para confirmar a solicitação, tudo bem? :)",Thu Sep 27 22:42:50 +0000 2018,:),"['douglasdumontt', 'certo', 'vamo', 'verificar', 'atendimento', 'entraremo', 'contato', 'apena', 'confirmar', 'solicitacao', 'tudo', 'bem']",douglasdumontt certo vamo verificar atendimento entraremo contato apena confirmar solicitacao tudo bem,1
4800,1050748364038508545,@kikacastro_ Nada :),Fri Oct 12 14:01:46 +0000 2018,:),"['kikacastro', 'nada']",kikacastro nada,1
4801,1045410866181689344,OPERAÇÃO DESLIKE................... https://t.co/qLeDPZpVTg......... HHHUUUUUUUUHHHHHHHHHHHHUUUUUUUUU....... BOLSONARO 2018!!!!!!!!!!!!!! :))))))))))),Thu Sep 27 20:32:27 +0000 2018,:),"['operacao', 'deslik', 'hhhuuuuuuuuhhhhhhhhhhhhuuuuuuuuu', 'bolsonaro']",operacao deslik hhhuuuuuuuuhhhhhhhhhhhhuuuuuuuuu bolsonaro,2
4802,1049135690175459328,"o meu amor não desativa seu tumblr não é tão lindo, não desanima — é complicado, anjinho :( é tão desanimador ver que o seu esforço não é valorizado e que as pessoa... https://t.co/2rmnCAcMf3",Mon Oct 08 03:13:35 +0000 2018,:(,"['amor', 'nao', 'desativa', 'tumblr', 'nao', 'tao', 'lindo', 'nao', 'desanima', 'complicado', 'anjinho', 'tao', 'desanimador', 'ver', 'esforco', 'nao', 'valorizado', 'pessoa']",amor nao desativa tumblr nao tao lindo nao desanima complicado anjinho tao desanimador ver esforco nao valorizado pessoa,0
4803,1045328136794255360,hoje tu fode com a tropa do galooo! :),Thu Sep 27 15:03:43 +0000 2018,:),"['hoje', 'fode', 'tropa', 'galooo']",hoje fode tropa galooo,1
4804,1040718079444049923,Por que as crianças de 2 anos fazem birra - e 10 dicas para lidar com isso https://t.co/aJ3xNAsji6 #G1 https://t.co/yGCpIrswYS,Fri Sep 14 21:45:00 +0000 2018,g1,"['crianca', 'ano', 'fazem', 'birra', 'dica', 'lidar', 'g']",crianca ano fazem birra dica lidar g,1
4805,1049190090516312064,@trip2018_ Pero! Sevilha :),Mon Oct 08 06:49:45 +0000 2018,:),"['trip', 'pero', 'sevilha']",trip pero sevilha,1
4806,1046957686271762434,E eu sem poder ver esse jogo :(( https://t.co/oLNqTZeLU3,Tue Oct 02 02:58:58 +0000 2018,:(,"['poder', 'ver', 'jogo']",poder ver jogo,1
4807,1047358596382707713,Adoro quando uma pessoa diz que gosta de falar comigo e subitamente deixa de mandar mensagem. :),Wed Oct 03 05:32:03 +0000 2018,:),"['adoro', 'pessoa', 'diz', 'gosta', 'falar', 'comigo', 'subitament', 'deixa', 'mandar', 'mensagem']",adoro pessoa diz gosta falar comigo subitament deixa mandar mensagem,1
4808,1045507100565286912,@bonjurliana é o amor da minha vida gravando? :),Fri Sep 28 02:54:52 +0000 2018,:),"['bonjurliana', 'amor', 'vida', 'gravando']",bonjurliana amor vida gravando,0
4809,1047012838353620993,@Moonk4s3 To mt triste que vc não viu que eu comprei suas camisetas tah :(,Tue Oct 02 06:38:07 +0000 2018,:(,"['moonk', 'to', 'mt', 'trist', 'vc', 'nao', 'viu', 'comprei', 'camiseta', 'tah']",moonk to mt trist vc nao viu comprei camiseta tah,0
4810,1041318930097348609,Restaurante se une à aplicativo de paquera https://t.co/1NaA40InW5,Sun Sep 16 13:32:34 +0000 2018,exame,"['restaurant', 'une', 'aplicativo', 'paquera']",restaurant une aplicativo paquera,2
4811,1045367050544111616,"O #tbt de hoje é de fevereiro de 2014, gravação do filme Deserto lá na Paraíba. Na foto com o grande Lima Duarte, figura maravilhosa que aprendi muito com ele :) https://t.co/C2HNOChTim",Thu Sep 27 17:38:21 +0000 2018,:),"['tbt', 'hoje', 'fevereiro', 'gravacao', 'film', 'deserto', 'la', 'paraiba', 'foto', 'grand', 'lima', 'duart', 'figura', 'maravilhosa', 'aprendi']",tbt hoje fevereiro gravacao film deserto la paraiba foto grand lima duart figura maravilhosa aprendi,1
4812,1046785266772586496,Fui à faculdade para ter uma hora e tal de aula :),Mon Oct 01 15:33:50 +0000 2018,:),"['faculdad', 'ter', 'hora', 'tal', 'aula']",faculdad ter hora tal aula,1
4813,1034465270583250944,"FAB leva para Manaus, João Pessoa e São Paulo 187 venezuelanos - https://t.co/xlHN3xEwpi #Notícia",Tue Aug 28 15:38:34 +0000 2018,#noticia,"['fab', 'lev', 'manau', 'joao', 'pessoa', 'sao', 'paulo', 'venezuelano', 'noticia']",fab lev manau joao pessoa sao paulo venezuelano noticia,2
4814,1037700133494784005,#oportunidade Vaga para farmacêutico atuar em Farmácia de Manipulação. Candi... https://t.co/Vp05nFeyWh https://t.co/BisY6UZXa1,Thu Sep 06 13:52:46 +0000 2018,#oportunidade,"['oportunidad', 'vaga', 'farmaceutico', 'atuar', 'farmacia', 'manipulacao', 'candi']",oportunidad vaga farmaceutico atuar farmacia manipulacao candi,2
4815,1045426682419703808,"Sempre foi da minha natureza rs (e quando se tem $), sair do trabalho e comprar alguma coisinha pra casa rss.. • De hoje: Que pãozinho de laranja sensacional :)",Thu Sep 27 21:35:18 +0000 2018,:),"['sempr', 'natureza', 'r', 'sair', 'trabalho', 'comprar', 'alguma', 'coisinha', 'pra', 'casa', 'r', 'hoje', 'paozinho', 'laranja', 'sensacion']",sempr natureza r sair trabalho comprar alguma coisinha pra casa r hoje paozinho laranja sensacion,1
4816,1047044255603204097,"@_souajuju_ olaaa eu sou a juju e sou uma elefanta! Adoro elefantes, comer, dormir e adoro a brighton acima de tudo :)! Sou fantástica e tenho um sorriso de mortee! Sou chata para caraças eheheh :))))💗",Tue Oct 02 08:42:58 +0000 2018,:),"['souajuju', 'olaaa', 'juju', 'elefanta', 'adoro', 'elefant', 'comer', 'dormir', 'adoro', 'brighton', 'acima', 'tudo', 'fantastica', 'sorriso', 'morte', 'chata', 'caraca', 'eheheh']",souajuju olaaa juju elefanta adoro elefant comer dormir adoro brighton acima tudo fantastica sorriso morte chata caraca eheheh,1
4817,1045360487058354178,meu desafio da puberdade :P https://t.co/I0ldGg0gzs,Thu Sep 27 17:12:16 +0000 2018,:),"['desafio', 'puberdad', 'p']",desafio puberdad p,2
4818,1045395353590214660,"Está no ar mais um episódio do Podcast Política em Rede Comenta. Dessa vez, a pesquisadora do INCT.DD @mitozoIB aborda a provável formação do Senado Federal na próxima legislatura. Ouve lá :) https://t.co/iG0DsC6bDr",Thu Sep 27 19:30:49 +0000 2018,:),"['ar', 'episodio', 'podcast', 'politica', 'rede', 'comenta', 'dessa', 'vez', 'pesquisadora', 'inct', 'dd', 'mitozoib', 'aborda', 'provavel', 'formacao', 'senado', 'feder', 'proxima', 'legislatura', 'ouv', 'la']",ar episodio podcast politica rede comenta dessa vez pesquisadora inct dd mitozoib aborda provavel formacao senado feder proxima legislatura ouv la,1
4819,1049311380170526720,@horustarr Pode falar! :),Mon Oct 08 14:51:42 +0000 2018,:),"['horustarr', 'pode', 'falar']",horustarr pode falar,1
4820,1046925202993635328,"@oxygenjeongguk Kdjddkdjdkdj ah sim, tendeu. Enfim, igual jikook tbm mas jikook está na fase de 2012 de larry ainda, tomara q n termine como larry tbm :(",Tue Oct 02 00:49:53 +0000 2018,:(,"['oxygenjeongguk', 'kdjddkdjdkdj', 'ah', 'sim', 'tendeu', 'enfim', 'igual', 'jikook', 'tbm', 'jikook', 'fase', 'larri', 'ainda', 'tomara', 'q', 'n', 'termin', 'larri', 'tbm']",oxygenjeongguk kdjddkdjdkdj ah sim tendeu enfim igual jikook tbm jikook fase larri ainda tomara q n termin larri tbm,1
4821,1046799252138151936,adeus são paulo :(,Mon Oct 01 16:29:24 +0000 2018,:(,"['adeu', 'sao', 'paulo']",adeu sao paulo,2
4822,1046246543119069187,"o bucky é um anjo, meu Deus :( https://t.co/uCiAlSsbro",Sun Sep 30 03:53:08 +0000 2018,:(,"['bucki', 'anjo', 'deu']",bucki anjo deu,0
4823,1042098424869470209,"&gt;@EstadaoSaoPaulo Paulistano passa 10 minutos a menos no trânsito em 2018, mas ainda gasta em média 2h43 por dia https://t.co/hd4be6f6X6",Tue Sep 18 17:10:00 +0000 2018,estadao,"['gt', 'estadaosaopaulo', 'paulistano', 'passa', 'minuto', 'meno', 'transito', 'ainda', 'gasta', 'medium', 'h', 'dia']",gt estadaosaopaulo paulistano passa minuto meno transito ainda gasta medium h dia,2
4824,1049229660981100544,ta eu aqui pensando no meu futuro intercâmbio em Londres 😫 um dia eu consigo :(,Mon Oct 08 09:26:59 +0000 2018,:(,"['ta', 'aqui', 'pensando', 'futuro', 'intercambio', 'londr', 'dia', 'consigo']",ta aqui pensando futuro intercambio londr dia consigo,0
4825,1046927578118938629,@Amandapesseg @Larycarf aaaaaa :( a vida ela é uma bosta,Tue Oct 02 00:59:20 +0000 2018,:(,"['amandapesseg', 'larycarf', 'aaaaaa', 'vida', 'bosta']",amandapesseg larycarf aaaaaa vida bosta,0
4826,1046957727724056576,"@FelippeXV recebi no whats, mas o @son_204 não me deixa repassar :(",Tue Oct 02 02:59:08 +0000 2018,:(,"['felippexv', 'recebi', 'what', 'son', 'nao', 'deixa', 'repassar']",felippexv recebi what son nao deixa repassar,1
4827,1049278909647400962,meu Deus que dor de garganta :((,Mon Oct 08 12:42:41 +0000 2018,:(,"['deu', 'dor', 'garganta']",deu dor garganta,0
4828,1050350298752016385,&gt;@EstadaoCultura Primeira adaptação em quadrinhos de ‘A Revolução dos Bichos’ atualiza legado de George Orwell https://t.co/8u96g3fvls https://t.co/VMahGndpU2,Thu Oct 11 11:40:00 +0000 2018,estadao,"['gt', 'estadaocultura', 'primeira', 'adaptacao', 'quadrinho', 'revolucao', 'bicho', 'atualiza', 'legado', 'georg', 'orwel']",gt estadaocultura primeira adaptacao quadrinho revolucao bicho atualiza legado georg orwel,2
4829,1046991610892967936,@hey_mika Por não ter Crunchyroll estou esperando terminar de sair o Shingeki no kiojin S03 pra poder ver :(,Tue Oct 02 05:13:46 +0000 2018,:(,"['hey', 'mika', 'nao', 'ter', 'crunchyrol', 'esperando', 'terminar', 'sair', 'shingeki', 'kiojin', 's', 'pra', 'poder', 'ver']",hey mika nao ter crunchyrol esperando terminar sair shingeki kiojin s pra poder ver,0
4830,1037906820478722048,#trabalho #tocantins Mais um pouco de nossas conquistas a favor do povo tocantinense nas mais diversas áreas. https://t.co/kvcRaYImzw,Fri Sep 07 03:34:04 +0000 2018,#trabalho,"['trabalho', 'tocantin', 'pouco', 'conquista', 'favor', 'povo', 'tocantinens', 'diversa', 'area']",trabalho tocantin pouco conquista favor povo tocantinens diversa area,2
4831,1046754268655616000,@ManuelaDavila Nenhum :),Mon Oct 01 13:30:40 +0000 2018,:),"['manueladavila', 'nenhum']",manueladavila nenhum,0
4832,1047420099299352576,@11caroljesus obrigado :))) &lt;3,Wed Oct 03 09:36:26 +0000 2018,:),"['caroljesu', 'obrigado', 'lt']",caroljesu obrigado lt,1
4833,1045434561482686466,@dianasmarques gira mt simpática e esperta mas eu sou mais :)... Trata de Jesus,Thu Sep 27 22:06:37 +0000 2018,:),"['dianasmarqu', 'gira', 'mt', 'simpatica', 'esperta', 'trata', 'jesu']",dianasmarqu gira mt simpatica esperta trata jesu,1
4834,1050767002552463361,@claudiasakuraba Aceito somente pelo espírito. :-),Fri Oct 12 15:15:50 +0000 2018,:),"['claudiasakuraba', 'aceito', 'soment', 'espirito']",claudiasakuraba aceito soment espirito,1
4835,1049323629832491011,@curseofbreno acho q nem vou fantasiada não tive tempo pra ver a roupa :(,Mon Oct 08 15:40:23 +0000 2018,:(,"['curseofbreno', 'acho', 'q', 'vou', 'fantasiada', 'nao', 'tempo', 'pra', 'ver', 'roupa']",curseofbreno acho q vou fantasiada nao tempo pra ver roupa,0
4836,1045364608704360448,@bamr1810 @Laurinha__30 Não nos vamos esquecer :),Thu Sep 27 17:28:39 +0000 2018,:),"['bamr', 'laurinha', 'nao', 'vamo', 'esquec']",bamr laurinha nao vamo esquec,1
4837,1047069339558584326,pf ajudem a angariaçao de fundos no meu facebook para tirar animais da rua :(,Tue Oct 02 10:22:38 +0000 2018,:(,"['pf', 'ajudem', 'angariacao', 'fundo', 'facebook', 'tirar', 'animai', 'rua']",pf ajudem angariacao fundo facebook tirar animai rua,2
4838,1045469844043452417,"uma pessoa famosa que já morreu pra bater um papo — gente to aflita pera Hittler, queria rancar o couro dele no verbo e na porrada :) https://t.co/h6Gclv2OSv",Fri Sep 28 00:26:49 +0000 2018,:),"['pessoa', 'famosa', 'ja', 'morreu', 'pra', 'bater', 'papo', 'gent', 'to', 'aflita', 'pera', 'hittler', 'queria', 'rancar', 'couro', 'verbo', 'porrada']",pessoa famosa ja morreu pra bater papo gent to aflita pera hittler queria rancar couro verbo porrada,0
4839,1049137927429804032,SP elege sua primeira deputada estadual transexual https://t.co/PDbFL7kSIp #Eleições2018 #G1 #G1SP https://t.co/8djX58AmN3,Mon Oct 08 03:22:28 +0000 2018,g1,"['sp', 'eleg', 'primeira', 'deputada', 'estadu', 'transexu', 'eleico', 'g', 'gsp']",sp eleg primeira deputada estadu transexu eleico g gsp,2
4840,1046245638302773248,@rosairuxdabru ei no :(,Sun Sep 30 03:49:33 +0000 2018,:(,"['rosairuxdabru', 'ei']",rosairuxdabru ei,1
4841,1037430780769783808,Brasileiros estudam 14 horas por dia para entrar em universidade pública. Confira a matéria no link: https://t.co/TaK5nfkZQn 🎥📺 ••• #JornaldaRecord #Jornalismo #Matéria #Notícia #RecordTVBelém https://t.co/KDhAcAAeh2,Wed Sep 05 20:02:27 +0000 2018,#noticia,"['brasileiro', 'estudam', 'hora', 'dia', 'entrar', 'universidad', 'publica', 'confira', 'materia', 'link', 'jornaldarecord', 'jornalismo', 'materia', 'noticia', 'recordtvbelem']",brasileiro estudam hora dia entrar universidad publica confira materia link jornaldarecord jornalismo materia noticia recordtvbelem,2
4842,1045346984457117696,@CactoFrio tu és linda maravilhosa simpática um amor fofa TENS PERSONALIDADE n andas quase nua na escola :) e n és puta tenho uma lista enorme,Thu Sep 27 16:18:37 +0000 2018,:),"['cactofrio', 'e', 'linda', 'maravilhosa', 'simpatica', 'amor', 'fofa', 'ten', 'personalidad', 'n', 'anda', 'quas', 'nua', 'escola', 'n', 'e', 'puta', 'lista', 'enorm']",cactofrio e linda maravilhosa simpatica amor fofa ten personalidad n anda quas nua escola n e puta lista enorm,1
4843,1041642927422885888,G1 e CBN entrevistam o presidenciável Guilherme Boulos (PSOL). ASSISTA ao vivo: https://t.co/slyRilrwKD #G1 https://t.co/RzWKPHYT5l,Mon Sep 17 11:00:01 +0000 2018,g1,"['g', 'cbn', 'entrevistam', 'presidenciavel', 'guilherm', 'boulo', 'psol', 'assista', 'vivo', 'g']",g cbn entrevistam presidenciavel guilherm boulo psol assista vivo g,2
4844,1047871837621968902,"Reino Unido faz campanha anti-Rússia, diz diplomata https://t.co/LXY3hI62wH",Thu Oct 04 15:31:29 +0000 2018,exame,"['reino', 'unido', 'faz', 'campanha', 'anti', 'russia', 'diz', 'diplomata']",reino unido faz campanha anti russia diz diplomata,2
4845,1046952268975599617,"pelo amor de deus parem de citar o tweet do homem batendo na cabra, eu fico péssima com esses tipos de vídeos, eu dei block nesse homem nojento pra ver se resolve :(",Tue Oct 02 02:37:27 +0000 2018,:(,"['amor', 'deu', 'parem', 'citar', 'tweet', 'homem', 'batendo', 'cabra', 'fico', 'pessima', 'tipo', 'video', 'dei', 'block', 'ness', 'homem', 'nojento', 'pra', 'ver', 'resolv']",amor deu parem citar tweet homem batendo cabra fico pessima tipo video dei block ness homem nojento pra ver resolv,0
4846,1046239261173911552,eu amo muito vocês :(( https://t.co/8V7e8UECaS,Sun Sep 30 03:24:12 +0000 2018,:(,"['amo', 'vox']",amo vox,0
4847,1047506639300055041,@SrTobback @ataooo_ Bateram-nos no cu :),Wed Oct 03 15:20:19 +0000 2018,:),"['srtobback', 'ataooo', 'bateram', 'cu']",srtobback ataooo bateram cu,1
4848,1049192987325079552,"@rodrigo_meda Eia, quero ver :(",Mon Oct 08 07:01:15 +0000 2018,:(,"['rodrigo', 'meda', 'eia', 'quero', 'ver']",rodrigo meda eia quero ver,0
4849,1049249410511777792,Primeiro um anime que terminei recentemente! Utena :D Adorei a personagem da Anthy! 😆🌹 #inktober #utena #shoujokakumeiutena #filetterevolutionaire #anthy #himemiya #fanart #ink #illustration https://t.co/RSJ3sCBhIK,Mon Oct 08 10:45:28 +0000 2018,:),"['primeiro', 'anim', 'terminei', 'recentement', 'utena', 'd', 'adorei', 'personagem', 'anthi', 'inktob', 'utena', 'shoujokakumeiutena', 'filetterevolutionair', 'anthi', 'himemiya', 'fanart', 'ink', 'illustr']",primeiro anim terminei recentement utena d adorei personagem anthi inktob utena shoujokakumeiutena filetterevolutionair anthi himemiya fanart ink illustr,1
4850,1044996645837041665,"A nova edição da #EXAME chega amanhã nas bancas, no aplicativo e no site. Qual é o país que você quer? https://t.co/dBDfkBGBOT",Wed Sep 26 17:06:30 +0000 2018,exame,"['nova', 'edicao', 'exam', 'chega', 'amanha', 'banca', 'aplicativo', 'site', 'pai', 'voce', 'quer']",nova edicao exam chega amanha banca aplicativo site pai voce quer,2
4851,1049281977902358529,Perdi a minha carteira no lidl :)),Mon Oct 08 12:54:52 +0000 2018,:),"['perdi', 'carteira', 'lidl']",perdi carteira lidl,1
4852,1032454457324445702,"#Sen #AutoLiderança #SerTerFazer #SejaSempreVocêMesmo #Afm4Life #Oportunidade #Mentor #Liderança #LaGranCarpaCatedral em Campinas, Sao Paulo https://t.co/no25AuvLyA",Thu Aug 23 02:28:19 +0000 2018,#oportunidade,"['sen', 'autolideranca', 'serterfaz', 'sejasemprevocemesmo', 'afmlif', 'oportunidad', 'mentor', 'lideranca', 'lagrancarpacatedr', 'campina', 'sao', 'paulo']",sen autolideranca serterfaz sejasemprevocemesmo afmlif oportunidad mentor lideranca lagrancarpacatedr campina sao paulo,2
4853,1046375279688642561,Elon Musk é forçado a renunciar à presidência do conselho da Tesla https://t.co/fpTToQSdss,Sun Sep 30 12:24:42 +0000 2018,veja,"['elon', 'musk', 'forcado', 'renunciar', 'presidencia', 'conselho', 'tesla']",elon musk forcado renunciar presidencia conselho tesla,2
4854,1046819640633102336,Novo carro da Nissan confirma fim do sedã fabricado em Detroit https://t.co/gRNZWX5N0y,Mon Oct 01 17:50:25 +0000 2018,exame,"['novo', 'carro', 'nissan', 'confirma', 'fim', 'seda', 'fabricado', 'detroit']",novo carro nissan confirma fim seda fabricado detroit,2
4855,1049302124838961152,"@bjxtblr Desculpe. :( Ando lendo quadrinhos demais, será?",Mon Oct 08 14:14:56 +0000 2018,:(,"['bjxtblr', 'desculp', 'ando', 'lendo', 'quadrinho', 'demai', 'serum']",bjxtblr desculp ando lendo quadrinho demai serum,0
4856,1044659307172818945,Bill Cosby é condenado por agressão sexual e pode pegar de três a dez anos de prisão https://t.co/7a52QXap28,Tue Sep 25 18:46:02 +0000 2018,folha,"['bill', 'cosbi', 'condenado', 'agressao', 'sexual', 'pode', 'pegar', 'tre', 'dez', 'ano', 'prisao']",bill cosbi condenado agressao sexual pode pegar tre dez ano prisao,2
4857,1050028175952994304,&gt;@EstadaoPolitica Bolsonaro não participará de debates do 2º turno até a próxima semana https://t.co/A7cSbbQCKd,Wed Oct 10 14:20:00 +0000 2018,estadao,"['gt', 'estadaopolitica', 'bolsonaro', 'nao', 'participara', 'debat', 'turno', 'ate', 'proxima', 'semana']",gt estadaopolitica bolsonaro nao participara debat turno ate proxima semana,2
4858,1040976783716171782,Anitta e ex-empresária chegam a acordo após ações na Justiça https://t.co/49OounR2Qn #G1 #Anitta https://t.co/1zmYT4149q,Sat Sep 15 14:53:00 +0000 2018,g1,"['anitta', 'ex', 'empresaria', 'chegam', 'acordo', 'apo', 'aco', 'justica', 'g', 'anitta']",anitta ex empresaria chegam acordo apo aco justica g anitta,2
4859,1040903049860935680,Tribunal suíço dá sinal verde para envio de dados bancários de ex-diretor da Dersa https://t.co/FVDAb5bYLx,Sat Sep 15 10:00:00 +0000 2018,estadao,"['tribun', 'suico', 'sinal', 'verd', 'envio', 'dado', 'bancario', 'ex', 'diretor', 'dersa']",tribun suico sinal verd envio dado bancario ex diretor dersa,2
4860,1045374172988407809,Os vossos amigos são mesmo incríveis. Os meus só me dão dores de cabeça :))) https://t.co/zIoPBprLW8,Thu Sep 27 18:06:39 +0000 2018,:),"['vosso', 'amigo', 'sao', 'incrivei', 'so', 'dao', 'dore', 'cabeca']",vosso amigo sao incrivei so dao dore cabeca,1
4861,1049230333789519877,@MMiimoon É pq n vai ficar nada bem :( so ta começando,Mon Oct 08 09:29:39 +0000 2018,:(,"['mmiimoon', 'pq', 'n', 'vai', 'ficar', 'nada', 'bem', 'so', 'ta', 'comecando']",mmiimoon pq n vai ficar nada bem so ta comecando,1
4862,1049324466147381248,Blog da Andréia Sadi: Aliados pressionam Haddad para que ele abandone a agenda 'Lula Livre'; Bolsonaro reforçará discurso antiPT https://t.co/J12nLvjVM1 #Eleições2018 #G1 https://t.co/7zw1lOG6oy,Mon Oct 08 15:43:42 +0000 2018,g1,"['blog', 'andreia', 'sadi', 'aliado', 'pressionam', 'haddad', 'abandon', 'agenda', 'lula', 'livr', 'bolsonaro', 'reforcara', 'discurso', 'antipt', 'eleico', 'g']",blog andreia sadi aliado pressionam haddad abandon agenda lula livr bolsonaro reforcara discurso antipt eleico g,2
4863,1049242239447314432,@SeeFisch @laetitiaeido @Aleppothefilm @anthonygrippa @bay Feliz Aniversário @laetitiaeido :) Gostei de descobrir sobre o filme @Aleppothefilm. Aqui no Brasil tive o privilégio de ajudar uma família de refugiados da Síria. Hoje somos amigos e estou aprendendo árabe. Aprendi a admirar o povo árabe. Espero conseguir assistir a esse filme.,Mon Oct 08 10:16:58 +0000 2018,:),"['seefisch', 'laetitiaeido', 'aleppothefilm', 'anthonygrippa', 'bay', 'feliz', 'aniversario', 'laetitiaeido', 'gostei', 'descobrir', 'sobr', 'film', 'aleppothefilm', 'aqui', 'brasil', 'privilegio', 'ajudar', 'familia', 'refugiado', 'siria', 'hoje', 'amigo', 'aprendendo', 'arab', 'aprendi', 'admirar', 'povo', 'arab', 'espero', 'conseguir', 'assistir', 'film']",seefisch laetitiaeido aleppothefilm anthonygrippa bay feliz aniversario laetitiaeido gostei descobrir sobr film aleppothefilm aqui brasil privilegio ajudar familia refugiado siria hoje amigo aprendendo arab aprendi admirar povo arab espero conseguir assistir film,1
4864,1049128998490574849,Querer aparecer :) https://t.co/jdqoV6BreB,Mon Oct 08 02:46:59 +0000 2018,:),"['querer', 'aparec']",querer aparec,0
4865,1046790011088252928,Seria meu sonho os pathcodes voltarem? :((((((((((( #EXOComingSoon,Mon Oct 01 15:52:41 +0000 2018,:(,"['sonho', 'pathcod', 'voltarem', 'exocomingsoon']",sonho pathcod voltarem exocomingsoon,0
4866,1047489875971330049,"@gdpetals Nossa, eu já machuquei o braço jogando tênis com meu irmão :P",Wed Oct 03 14:13:42 +0000 2018,:),"['gdpetal', 'ja', 'machuquei', 'braco', 'jogando', 'teni', 'irmao', 'p']",gdpetal ja machuquei braco jogando teni irmao p,1
4867,1041046990799482886,"Ninguém é tão feio como na identidade, bonito como no Orkut, feliz como no Facebook, simpático como no Twitter e ocupado como no MSN. #fato",Sat Sep 15 19:31:58 +0000 2018,#fato,"['ninguem', 'tao', 'feio', 'identidad', 'bonito', 'orkut', 'feliz', 'facebook', 'simpatico', 'twitter', 'ocupado', 'msn', 'fato']",ninguem tao feio identidad bonito orkut feliz facebook simpatico twitter ocupado msn fato,2
4868,1050717759926099971,Comece mais um dia com um cafézinho quentinho e noticias fresquinhas :D Passa lá https://t.co/Ax8KkFu8jz,Fri Oct 12 12:00:10 +0000 2018,:),"['comec', 'dia', 'cafezinho', 'quentinho', 'noticia', 'fresquinha', 'd', 'passa', 'la']",comec dia cafezinho quentinho noticia fresquinha d passa la,1
4869,1045387330264223750,A Eliana é linda — com aquela sweat cinza ya :) https://t.co/TdI1ZyMYbe,Thu Sep 27 18:58:56 +0000 2018,:),"['eliana', 'linda', 'sweat', 'cinza', 'ya']",eliana linda sweat cinza ya,1
4870,1046938648485253121,amo ela :((( inferno eu amo demais https://t.co/f7Oa6BTYDL,Tue Oct 02 01:43:19 +0000 2018,:(,"['amo', 'inferno', 'amo', 'demai']",amo inferno amo demai,0
4871,1045478286313152512,Gorabels :) https://t.co/cpAcE7n2CA,Fri Sep 28 01:00:22 +0000 2018,:),['gorabel'],gorabel,1
